,Tags,singleTagCount
433,django,14399
434,.net,10504
435,core-data,953
436,android-edittext,842
437,hadoop,1645
438,unity3d,1309
439,button,314
440,layout,978
441,sockets,538
442,image,452
443,cmake,608
444,python-2.7,4046
445,vba,14971
446,file-upload,345
447,python-3.x,3443
448,xsd,650
449,cassandra,464
450,datetime,1504
451,laravel-5,469
452,matlab,6873
453,vb6,440
454,ios,19727
455,python,69521
456,jsoup,311
457,batch-file,3902
458,assembly,832
459,gcc,427
460,ms-access,3446
461,notepad++,530
462,jdbc,885
463,ember-data,1136
464,admob,403
465,preg-match,1125
466,angularjs,25215
467,crystal-reports,432
468,facebook,4174
469,plsql,1338
470,css-selectors,2024
471,dictionary,2549
472,exception,474
473,flash,1029
474,less,420
475,ruby-on-rails,27742
476,windows,1546
477,oracle,7898
478,swing,3917
479,autohotkey,374
480,erlang,712
